work_id,titulo,anio,citas,autor_id,autor_nombre,inst_id,inst_nombre,inst_tipo
https://openalex.org/W3029661147,"The mutational constraint spectrum quantified from variation in 141,456 humans",2020,9956,https://openalex.org/A5005019504,Carlos A. Aguilar‐Salinas,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W3029661147,"The mutational constraint spectrum quantified from variation in 141,456 humans",2020,9956,https://openalex.org/A5086894719,Clicerio González,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W2899140785,Review of Particle Physics,2018,7198,https://openalex.org/A5107907671,J. Erler,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3108284800,Review of Particle Physics,2020,5177,https://openalex.org/A5108098872,J. Ellis,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3108284800,Review of Particle Physics,2020,5177,https://openalex.org/A5107907671,J. Erler,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3088173406,Dapagliflozin in Patients with Chronic Kidney Disease,2020,5000,https://openalex.org/A5060560730,Ricardo Correa‐Rotter,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W3081830235,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure,2020,4892,https://openalex.org/A5023353608,Eduardo Chuquiure‐Valenzuela,https://openalex.org/I4210157394,Instituto Nacional de Cardiología,facility
https://openalex.org/W2936349953,First M87 Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole,2019,4064,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W2982531601,CARD 2020: antibiotic resistome surveillance with the comprehensive antibiotic resistance database,2019,3269,https://openalex.org/A5055157454,Anastasia Hernández-Koutoucheva,https://openalex.org/I884181516,Universidad Autónoma del Estado de Morelos,education
https://openalex.org/W2982531601,CARD 2020: antibiotic resistome surveillance with the comprehensive antibiotic resistance database,2019,3269,https://openalex.org/A5055157454,Anastasia Hernández-Koutoucheva,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3006500278,Pan-cancer analysis of whole genomes,2020,3240,https://openalex.org/A5031226242,Miguel Betancourt,https://openalex.org/I4210095685,Secretaria de Salud,government
https://openalex.org/W2948612418,"Dulaglutide and cardiovascular outcomes in type 2 diabetes (REWIND): a double-blind, randomised placebo-controlled trial",2019,2946,https://openalex.org/A5000849073,Ernesto Muñoz,https://openalex.org/I193181351,Universidad de Guadalajara,education
https://openalex.org/W2897257410,"Forecasting life expectancy, years of life lost, and all-cause and cause-specific mortality for 250 causes of death: reference and alternative scenarios for 2016–40 for 195 countries and territories",2018,2881,https://openalex.org/A5033705370,Rafael Lozano,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W2810909862,"Patisiran, an RNAi Therapeutic, for Hereditary Transthyretin Amyloidosis",2018,2863,https://openalex.org/A5081059143,Alejandra González‐Duarte,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W2976744492,Nivolumab plus Ipilimumab in Advanced Non–Small-Cell Lung Cancer,2019,2807,https://openalex.org/A5038627246,Emmanuel de la Mora Jimenez,https://openalex.org/I4210141302,Instituto Jalisciense de Cancerología,healthcare
https://openalex.org/W4231972505,EULAR recommendations for the management of rheumatoid arthritis with synthetic and biological disease-modifying antirheumatic drugs: 2019 update,2020,2729,https://openalex.org/A5017905088,Myrna Cardiel,https://openalex.org/I4210102553,Universidad de Morelia,education
https://openalex.org/W4381681857,A multisociety Delphi consensus statement on new fatty liver disease nomenclature,2023,2728,https://openalex.org/A5026971498,Graciela Castro‐Narro,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W4381681857,A multisociety Delphi consensus statement on new fatty liver disease nomenclature,2023,2728,https://openalex.org/A5026971498,Graciela Castro‐Narro,https://openalex.org/I4210103085,Hospital Médica Sur,healthcare
https://openalex.org/W4231015464,GLIM criteria for the diagnosis of malnutrition – A consensus report from the global clinical nutrition community,2018,2690,https://openalex.org/A5021247008,Vanessa Fuchs‐Tarlovsky,https://openalex.org/I2802421035,Hospital General de México,healthcare
https://openalex.org/W4231015464,GLIM criteria for the diagnosis of malnutrition – A consensus report from the global clinical nutrition community,2018,2690,https://openalex.org/A5056478548,Leah Gramlich,https://openalex.org/I2802421035,Hospital General de México,healthcare
https://openalex.org/W3211488171,"Global, Regional, and National Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-Years for 29 Cancer Groups, 1990 to 2017",2019,2648,https://openalex.org/A5060925387,Leticia Ávila‐Burgos,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W3211488171,"Global, Regional, and National Cancer Incidence, Mortality, Years of Life Lost, Years Lived With Disability, and Disability-Adjusted Life-Years for 29 Cancer Groups, 1990 to 2017",2019,2648,https://openalex.org/A5086002810,Yared Belete Belay,https://openalex.org/I4210105205,Universidad Del Valle De Cuernavaca,education
https://openalex.org/W4401211033,Review of Particle Physics,2024,2604,https://openalex.org/A5025870188,G. Cowan,https://openalex.org/I4210160447,Universidad de Londres,education
https://openalex.org/W2902218997,Trastuzumab Emtansine for Residual Invasive HER2-Positive Breast Cancer,2018,2567,https://openalex.org/A5110314129,Claudia Arce-Salinas,https://openalex.org/I4210153971,Instituto Nacional de Cancerología,government
https://openalex.org/W4293354639,Dapagliflozin in Heart Failure with Mildly Reduced or Preserved Ejection Fraction,2022,2523,https://openalex.org/A5029573438,Marco A. Alcocer‐Gamba,https://openalex.org/I183562009,Instituto Tecnológico de Querétaro,education
https://openalex.org/W2965565685,2019 European League Against Rheumatism/American College of Rheumatology Classification Criteria for Systemic Lupus Erythematosus,2019,2430,https://openalex.org/A5056786735,Jorge Sánchez‐Guerrero,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W2965565685,2019 European League Against Rheumatism/American College of Rheumatology Classification Criteria for Systemic Lupus Erythematosus,2019,2430,https://openalex.org/A5008842237,Juanita Romero‐Díaz,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W2891230948,WHO World Mental Health Surveys International College Student Project: Prevalence and distribution of mental disorders.,2018,2332,https://openalex.org/A5002758767,Jordi Alonso,https://openalex.org/I4210154708,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,facility
https://openalex.org/W2891230948,WHO World Mental Health Surveys International College Student Project: Prevalence and distribution of mental disorders.,2018,2332,https://openalex.org/A5056295735,Corina Benjet,https://openalex.org/I4210154708,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,facility
https://openalex.org/W3023211159,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",2020,2212,https://openalex.org/A5048103294,Jair Cervantes,https://openalex.org/I179647637,Universidad Autónoma del Estado de México,education
https://openalex.org/W3023211159,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",2020,2212,https://openalex.org/A5022867602,Farid García‐Lamont,https://openalex.org/I179647637,Universidad Autónoma del Estado de México,education
https://openalex.org/W3023211159,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",2020,2212,https://openalex.org/A5020368425,Lisbeth Rodríguez-Mazahua,https://openalex.org/I4210165121,Instituto Tecnologico de Orizaba,education
https://openalex.org/W3023211159,"A comprehensive survey on support vector machine classification: Applications, challenges and trends",2020,2212,https://openalex.org/A5065258336,Asdrúbal López‐Chau,https://openalex.org/I179647637,Universidad Autónoma del Estado de México,education
https://openalex.org/W3016136018,"Worldwide Prevalence and Burden of Functional Gastrointestinal Disorders, Results of Rome Foundation Global Study",2020,2088,https://openalex.org/A5002006057,Max J. Schmulson,https://openalex.org/I2802421035,Hospital General de México,healthcare
https://openalex.org/W3016136018,"Worldwide Prevalence and Burden of Functional Gastrointestinal Disorders, Results of Rome Foundation Global Study",2020,2088,https://openalex.org/A5002006057,Max J. Schmulson,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3016136018,"Worldwide Prevalence and Burden of Functional Gastrointestinal Disorders, Results of Rome Foundation Global Study",2020,2088,https://openalex.org/A5073900280,Aurelio López‐Colombo,https://openalex.org/I4210136171,Hospital de Especialidades,healthcare
https://openalex.org/W2898881288,Minimally Invasive versus Abdominal Radical Hysterectomy for Cervical Cancer,2018,1843,https://openalex.org/A5037717201,David Isla,https://openalex.org/I4210153971,Instituto Nacional de Cancerología,government
https://openalex.org/W2983201012,Contrasting Computational Models of Mate Preference Integration Across 45 Countries,2019,1775,https://openalex.org/A5067406806,Mario Sainz,https://openalex.org/I894135719,University of Monterrey,education
https://openalex.org/W2793443888,Quantum‐mechanical condensed matter simulations with CRYSTAL,2018,1721,https://openalex.org/A5053231214,Claudio M. Zicovich‐Wilson,https://openalex.org/I884181516,Universidad Autónoma del Estado de Morelos,education
https://openalex.org/W3011500848,Gasdermin E suppresses tumour growth by activating anti-tumour immunity,2020,1704,https://openalex.org/A5008750130,Karla F. Meza‐Sosa,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3134949580,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma,2021,1700,https://openalex.org/A5003919218,María T. Bourlon,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W3134949580,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma,2021,1700,https://openalex.org/A5016413037,Víctor Manuel Oyervides-Juárez,https://openalex.org/I4210132044,Hospital Universitario Dr José Eleuterio Gonzalez,healthcare
https://openalex.org/W3134949580,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma,2021,1700,https://openalex.org/A5016413037,Víctor Manuel Oyervides-Juárez,https://openalex.org/I169046204,Universidad Autónoma de Nuevo León,education
https://openalex.org/W3134949580,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma,2021,1700,https://openalex.org/A5024608364,Juan P. Feregrino,https://openalex.org/I183562009,Instituto Tecnológico de Querétaro,education
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5066598167,Arturo I. Gómez-Ruiz,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5066598167,Arturo I. Gómez-Ruiz,https://openalex.org/I4210163111,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación",government
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5082234058,José L. Gómez,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5082234058,José L. Gómez,https://openalex.org/I4210163111,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación",government
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W4280589633,First Sagittarius A* Event Horizon Telescope Results. I. The Shadow of the Supermassive Black Hole in the Center of the Milky Way,2022,1699,https://openalex.org/A5041203451,Shiro Ikeda,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W4308769923,EULAR recommendations for the management of rheumatoid arthritis with synthetic and biological disease-modifying antirheumatic drugs: 2022 update,2022,1696,https://openalex.org/A5017905088,Myrna Cardiel,https://openalex.org/I4210102553,Universidad de Morelia,education
https://openalex.org/W2969621686,Ambient Particulate Air Pollution and Daily Mortality in 652 Cities,2019,1644,https://openalex.org/A5085470416,Magali Hurtado‐Díaz,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W2969621686,Ambient Particulate Air Pollution and Daily Mortality in 652 Cities,2019,1644,https://openalex.org/A5026218341,César De la Cruz Valencia,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W2930675045,GLIM criteria for the diagnosis of malnutrition – A consensus report from the global clinical nutrition community,2019,1627,https://openalex.org/A5021247008,Vanessa Fuchs‐Tarlovsky,https://openalex.org/I2802421035,Hospital General de México,healthcare
https://openalex.org/W2936095933,First M87 Event Horizon Telescope Results. VI. The Shadow and Mass of the Central Black Hole,2019,1591,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W2999414134,Principles for knowledge co-production in sustainability research,2020,1501,https://openalex.org/A5023059860,Patricia Balvanera,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2936414047,Single-Cell Transcriptomics of Human and Mouse Lung Cancers Reveals Conserved Myeloid Populations across Individuals and Species,2019,1469,https://openalex.org/A5074514516,Virginia Savova,https://openalex.org/I4210150276,Sanofi (Mexico),company
https://openalex.org/W2937056002,First M87 Event Horizon Telescope Results. IV. Imaging the Central Supermassive Black Hole,2019,1462,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W4298086991,World guidelines for falls prevention and management for older adults: a global initiative,2022,1428,https://openalex.org/A5062179773,Sara G. Aguilar-Navarro,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W4298086991,World guidelines for falls prevention and management for older adults: a global initiative,2022,1428,https://openalex.org/A5016172725,Rogelio Moctezuma‐Gallegos,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W4298086991,World guidelines for falls prevention and management for older adults: a global initiative,2022,1428,https://openalex.org/A5016172725,Rogelio Moctezuma‐Gallegos,https://openalex.org/I98461037,Tecnológico de Monterrey,education
https://openalex.org/W4298086991,World guidelines for falls prevention and management for older adults: a global initiative,2022,1428,https://openalex.org/A5014407311,Devinder Kaur Ajit Singh,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W2810953097,"The EAACI/GA²LEN/EDF/WAO guideline for the definition, classification, diagnosis and management of urticaria",2018,1418,https://openalex.org/A5038251079,Désirée Larenas‐Linnemann,https://openalex.org/I4210103085,Hospital Médica Sur,healthcare
https://openalex.org/W2938000962,First M87 Event Horizon Telescope Results. V. Physical Origin of the Asymmetric Ring,2019,1415,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W2889765177,GLIM Criteria for the Diagnosis of Malnutrition: A Consensus Report From the Global Clinical Nutrition Community,2018,1404,https://openalex.org/A5021247008,Vanessa Fuchs‐Tarlovsky,https://openalex.org/I2802421035,Hospital General de México,healthcare
https://openalex.org/W2904186977,The IllustrisTNG simulations: public data release,2019,1378,https://openalex.org/A5082970790,Vicente Rodríguez-Gómez,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2931778080,Evidence of microplastic accumulation in agricultural soils from sewage sludge disposal,2019,1367,https://openalex.org/A5051886578,Esperanza Huerta Lwanga,https://openalex.org/I4210165284,El Colegio de la Frontera Sur,facility
https://openalex.org/W3153280783,Maternal and Neonatal Morbidity and Mortality Among Pregnant Women With and Without COVID-19 Infection,2021,1354,https://openalex.org/A5041588644,Jorge Arturo Cardona–Pérez,https://openalex.org/I4210091613,Instituto Nacional de Perinatología,facility
https://openalex.org/W3153280783,Maternal and Neonatal Morbidity and Mortality Among Pregnant Women With and Without COVID-19 Infection,2021,1354,https://openalex.org/A5031915760,Perla K. García-May,https://openalex.org/I882076700,Institute for Social Security and Services for State Workers,government
https://openalex.org/W2924886534,Amphibian fungal panzootic causes catastrophic and ongoing loss of biodiversity,2019,1347,https://openalex.org/A5088428209,Gabriela Parra‐Olea,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2924886534,Amphibian fungal panzootic causes catastrophic and ongoing loss of biodiversity,2019,1347,https://openalex.org/A5029090453,Sean M. Rovito,https://openalex.org/I38234673,Instituto Tecnológico Superior de Irapuato,education
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5053535543,S. Fromenteau,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5107008114,Alma X. Gonzalez-Morales,https://openalex.org/I129858807,Universidad de Guanajuato,education
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5107008114,Alma X. Gonzalez-Morales,https://openalex.org/I4210163111,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación",government
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5036122402,Axel de la Macorra,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5011899135,A. Muñoz-Gutiérrez,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3043102132,Completed SDSS-IV extended Baryon Oscillation Spectroscopic Survey: Cosmological implications from two decades of spectroscopic surveys at the Apache Point Observatory,2021,1325,https://openalex.org/A5102833639,M. Vargas-Magaña,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3016402618,Indirect effects of COVID-19 on the environment,2020,1318,https://openalex.org/A5068791203,Luis Amado Sánchez Alcalde,https://openalex.org/I200362191,Universidad Autónoma Metropolitana,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5048358120,V. Ávila-Reese,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5013330315,J. K. Barrera-Ballesteros,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5109462328,Ballesteros Benavides,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5059879221,M. Cano-Díaz,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5036122402,Axel de la Macorra,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5053535543,S. Fromenteau,https://openalex.org/I884181516,Universidad Autónoma del Estado de Morelos,education
https://openalex.org/W3032874046,The 16th Data Release of the Sloan Digital Sky Surveys: First Release from the APOGEE-2 Southern Survey and Full Release of eBOSS Spectra,2020,1318,https://openalex.org/A5053535543,S. Fromenteau,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3171801815,The burden of heat-related mortality attributable to recent human-induced climate change,2021,1246,https://openalex.org/A5085470416,Magali Hurtado‐Díaz,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W3171801815,The burden of heat-related mortality attributable to recent human-induced climate change,2021,1246,https://openalex.org/A5026218341,César De la Cruz Valencia,https://openalex.org/I4210128723,Instituto Nacional de Salud Pública,government
https://openalex.org/W4389367121,"A genomic mutational constraint map using variation in 76,156 human genomes",2023,1241,https://openalex.org/A5005019504,Carlos A. Aguilar‐Salinas,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W2954929116,Large Scale Incremental Learning,2019,1203,https://openalex.org/A5100668820,Yue Wu,https://openalex.org/I87182695,Universidad del Noreste,education
https://openalex.org/W2954929116,Large Scale Incremental Learning,2019,1203,https://openalex.org/A5005819096,Yun Fu,https://openalex.org/I87182695,Universidad del Noreste,education
https://openalex.org/W4239051461,4th ESO–ESMO International Consensus Guidelines for Advanced Breast Cancer (ABC 4),2018,1178,https://openalex.org/A5034341177,B. Aguilar Lopez,https://openalex.org/I48724746,Universidad Latinoamericana,education
https://openalex.org/W3122627530,"First-line nivolumab plus ipilimumab in unresectable malignant pleural mesothelioma (CheckMate 743): a multicentre, randomised, open-label, phase 3 trial",2021,1170,https://openalex.org/A5073085972,Jerónimo Rafael Rodríguez‐Cid,https://openalex.org/I4210102695,Instituto Nacional de Enfermedades Respiratorias,facility
https://openalex.org/W2789440701,"Fruit and Vegetable Waste: Bioactive Compounds, Their Extraction, and Possible Utilization",2018,1169,https://openalex.org/A5035396726,Elhadi M. Yahia,https://openalex.org/I157492648,Autonomous University of Queretaro,education
https://openalex.org/W2884141993,Macro- and micro- plastics in soil-plant system: Effects of plastic mulch film residues on wheat (Triticum aestivum) growth,2018,1153,https://openalex.org/A5051886578,Esperanza Huerta Lwanga,https://openalex.org/I4210165284,El Colegio de la Frontera Sur,facility
https://openalex.org/W3032034316,A structural variation reference for medical and population genetics,2020,1145,https://openalex.org/A5080840846,Nicola Whiffin,https://openalex.org/I4210097900,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,facility
https://openalex.org/W3200862524,"The international EAACI/GA²LEN/EuroGuiDerm/APAAACI guideline for the definition, classification, diagnosis, and management of urticaria",2021,1127,https://openalex.org/A5038251079,Désirée Larenas‐Linnemann,https://openalex.org/I4210103085,Hospital Médica Sur,healthcare
https://openalex.org/W3200862524,"The international EAACI/GA²LEN/EuroGuiDerm/APAAACI guideline for the definition, classification, diagnosis, and management of urticaria",2021,1127,https://openalex.org/A5104230183,María Isabel Rojo Gutiérrez,https://openalex.org/I4210153604,Hospital Juárez de México,healthcare
https://openalex.org/W3048186973,The CARE Principles for Indigenous Data Governance,2020,1126,https://openalex.org/A5109812884,Óscar Luis Figueroa Rodríguez,https://openalex.org/I4210097172,Colegio de Postgraduados,education
https://openalex.org/W3191864380,International Exercise Recommendations in Older Adults (ICFSR): Expert Consensus Guidelines,2021,1123,https://openalex.org/A5036525268,Luis Miguel Gutiérrez‐Robledo,https://openalex.org/I4210146908,Instituto Nacional de Pediatria,facility
https://openalex.org/W2952013316,Genetic analyses of diverse populations improves discovery for complex traits,2019,1111,https://openalex.org/A5065082324,Victor Acuña-Alonso,https://openalex.org/I4210164711,National Institute of Anthropology and History,government
https://openalex.org/W2952013316,Genetic analyses of diverse populations improves discovery for complex traits,2019,1111,https://openalex.org/A5002545024,Samuel Canizales‐Quinteros,https://openalex.org/I4210110970,National Institute of Genomic Medicine,government
https://openalex.org/W4280504305,"Global maize production, consumption and trade: trends and R&amp;D implications",2022,1107,https://openalex.org/A5068049825,Olaf Erenstein,https://openalex.org/I21740220,Centro Internacional de Mejoramiento de Maíz Y Trigo,nonprofit
https://openalex.org/W4280504305,"Global maize production, consumption and trade: trends and R&amp;D implications",2022,1107,https://openalex.org/A5077204968,Kai Sonder,https://openalex.org/I21740220,Centro Internacional de Mejoramiento de Maíz Y Trigo,nonprofit
https://openalex.org/W4280504305,"Global maize production, consumption and trade: trends and R&amp;D implications",2022,1107,https://openalex.org/A5076778683,Khondoker Abdul Mottaleb,https://openalex.org/I21740220,Centro Internacional de Mejoramiento de Maíz Y Trigo,nonprofit
https://openalex.org/W3123817721,FungalTraits: a user-friendly traits database of fungi and fungus-like stramenopiles,2020,1069,https://openalex.org/A5080567497,Andrés Argüelles‐Moyao,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W3123817721,FungalTraits: a user-friendly traits database of fungi and fungus-like stramenopiles,2020,1069,https://openalex.org/A5004959150,Julieta Alvarez‐Manjarrez,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2939024351,First M87 Event Horizon Telescope Results. II. Array and Instrumentation,2019,1060,https://openalex.org/A5107871523,D. H. Hughes,https://openalex.org/I39824353,"National Institute of Astrophysics, Optics and Electronics",facility
https://openalex.org/W3124726575,Shifting attention to accuracy can reduce misinformation online,2021,1057,https://openalex.org/A5021501103,Antonio A. Arechar,https://openalex.org/I31721044,Centro de Investigación y Docencia Económicas,facility
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,2018,1041,https://openalex.org/A5078136838,Gabriela Aguilar,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,2018,1041,https://openalex.org/A5048358120,V. Ávila-Reese,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,2018,1041,https://openalex.org/A5059879221,M. Cano-Díaz,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,2018,1041,https://openalex.org/A5085381160,Bernardo Cervantes Sodi,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,2018,1041,https://openalex.org/A5067312117,I. Cruz-González,https://openalex.org/I8961855,Universidad Nacional Autónoma de México,education
